,name,disposition,period_p,period_p_error,epoch_p,epoch_p_err,duration,radius_p,a/R*,ecc,ecc_err,omega,omega_err,ecosw,ecc_source,mass_p,mass_p_err,predicted_K_p,mass_sigma_needed,current_mass_sigma,logg_p,teq_p,teff_*,mass_*,radius_*,met_*,RA,dec,vmag,hmag,Met*_KIC,KPF_30min_RVSig,Nobs_30m_KPF,logCtoO,mmw,FoM_trans,FoM_emiss,eclipse_depth,LastScheduledTransitDate,LastScheduledTransitSector,LastEM3TransitDate,LastEM3TransitSector,LastEM4TransitDate,LastEM4TransitSector
1265,3889.01,VPC?,2.5228506,1.1e-06,2459635.0255632,0.0002882,2.15,12.9082,9.1,0.011291775230156889,,198.46711299552095,,0.010710312351067374,SH,392.96,,196.58171372259213,2.0,0.0,1.3637734665130241,1240.9327402941974,5294.0,0.91,0.83,0.0,180.259156,55.846359,13.144,11.166,,0.9953666949208863,0.0003076530484507193,-0.26,2.35,0.548429375896252,0.004425694501286879,7.571491375003515e-05,2460364.1293866,75,2461532.2092144,22,2462344.5671076,21
1266,3891.01,PC,2.7694074,3.22e-05,2459659.4354036,0.005922,2.692,3.02805,8.52,0.014351342815394864,,219.85453880171266,,0.01101715083486978,SH,11.63,,5.681883733769465,2.0,0.0,1.0944101234693677,1276.661671498827,5270.0,0.9,0.94,0.0,197.145355,55.05135,13.145,11.284,,0.9905090149399602,0.3646812424845282,-0.26,4.143,0.10307714760674104,0.0002210029201570984,3.9920687518322125e-06,2460393.3283646,76,2461531.554806,22,2462212.8290263996,16
1267,3892.01,VPC+,4.5808535,7.6e-06,2459663.1014168,0.0008382,3.488,12.4319,10.07,0.011182721902949798,,120.25660717758271,,0.005634678215748883,SH,382.18,,150.18400358283859,2.0,0.0,1.384349432822572,1232.0174435177755,5529.0,0.97,1.14,0.0,171.432755,18.118847,12.607,10.996,,0.7921672980924692,0.00033386255388832565,-0.26,2.35,0.2867026195977402,0.0020492104340128457,3.241802542375553e-05,2459663.1014168,49,2461532.0896448,22,-1.0,-1
1268,3893.01,PC,9.0576962,4e-05,2459655.5522318,0.0056114,2.37,4.28974,22.61,0.005143882836009784,,131.44199796917528,,0.0034045381185130764,SH,16.28,,6.335011263665961,2.0,0.0,0.9379489524312521,666.9559762195322,4485.0,0.7,0.72,0.0,177.581266,37.916443,13.841,11.243,,1.274625088540081,0.4857931517156782,-0.26,3.527,0.22315829154760194,2.115452952003721e-06,3.749759128019183e-08,2459655.5522318,49,2461530.4953452,22,-1.0,-1
1269,3895.01,VPC,6.6713748,3.76e-05,2459664.0705426,0.0035406,3.299,9.63035,13.43,0.00628978526150728,,214.46096209815397,,-0.005186002875071908,SH,254.84,,87.15108520624047,2.0,0.0,1.4301399469775367,1083.419770498249,5615.0,0.99,1.11,0.0,169.689988,21.617255,13.431,11.787,,1.3175200197344596,0.0027425218320847856,-0.26,2.377,0.12732920728043057,0.00033088408848164187,7.5348720745770765e-06,2459664.0705426,49,2461532.0554866,22,-1.0,-1
1270,3896.01,VPC,4.3773113,2.08e-05,2459634.3223843,0.0030419,2.329,2.97425,14.33,0.0049052892084488955,,216.85689525439417,,0.003924899173440096,SH,11.45,,4.949573619708266,2.0,0.0,1.1032070390574726,957.6905993166789,5127.0,0.86,0.75,0.0,187.931302,63.908568,12.43,10.441,,0.6516681943313798,0.2080169477423076,-0.26,3.954,0.18060956965209085,5.368033642488956e-05,6.576808991976238e-07,2460365.3333714004,75,2461529.6981772003,22,2462343.8780790004,21
1271,3897.01,PC,7.6607094,4.44e-05,2459655.1001545,0.0040238,4.261,5.12716,14.07,0.04684604144751544,,106.16357475643159,,-0.01304102688557304,SH,21.05,,6.49404838577087,2.0,0.0,0.8946548522650429,1116.3653710999122,5922.0,1.08,1.19,0.0,213.806423,67.760945,12.222,10.835,,0.722025817307206,0.1483391067140802,-0.26,3.335,0.2304320627812134,0.00014469082115793353,2.125401493327579e-06,2460390.5282569,76,2461531.9739575,22,2462344.0091539,21
1272,3898.01,VPC,8.6789911,5.28e-05,2459678.0570541,0.0034601,3.865,11.1545,15.96,0.11804612798829496,,281.3587461264599,,-0.023249359420905155,SH,341.28,,106.23784025939545,2.0,0.0,1.4293671153542038,1007.8270752137166,5694.0,1.01,1.12,0.0,199.816748,18.914249,14.158,12.468,,2.101039800700261,0.004693440737679217,-0.26,2.354,0.09961639109603015,0.00016949632135241488,5.281536396431702e-06,2459686.7360452,50,2461561.3981228,23,-1.0,-1
1273,3899.01,VPC?,5.2077671,0.0001814,2458951.9917592,0.004714,2.369,2.66176,13.59,0.002757182352103919,,135.77405891947285,,0.001975782777741069,SH,10.43,,3.9268665303051113,2.0,0.0,1.159103012625756,1059.3764566107707,5523.0,0.97,0.92,0.0,213.90269,57.821594,12.156,10.086,,0.6135230689481703,0.29292116970745746,-0.26,4.346,0.11193221964910623,6.931821479631606e-05,7.211861362875613e-07,2460420.5820814003,77,2461561.0830763,23,2462212.0539638,16
1274,3900.01,PC,14.7802661,0.0030347,2458932.9102526,0.003157,3.497,9.06559,23.36,0.00045275104791066344,,186.81210981512166,,-0.0004495548340141232,SH,209.25,,54.525118155298685,2.0,0.0,1.3970298119972597,827.9198149786286,5659.0,1.0,1.09,0.0,188.528126,4.187831,12.608,11.048,,0.8228462583818899,0.0027329105216114032,-0.26,2.383,0.14370828096705915,3.5098577628969573e-05,5.687082350815231e-07,2460795.2237812,91,2461770.7213438,46,-1.0,-1
1275,3901.01,VPC,9.546972,2.18e-05,2459681.9572571,0.0014656,2.112,12.4743,21.25,0.009403488499305217,,178.03323315585146,,0.009397948919173763,SH,383.19,,111.81767950592906,2.0,0.0,1.3825382910276856,894.8947489871118,5834.0,1.05,0.91,0.0,218.336438,52.38608,13.961,12.416,,1.8630405475297733,0.0033312322285614492,-0.26,2.35,0.17123932220891142,0.000105277275378521,3.2028355231215724e-06,2460417.0741010997,77,2461562.7107411,23,2462211.9048371,16
1276,3902.01,VPC+,2.9406027,1.31e-05,2459690.0916215,0.0023916,1.167,10.835,8.77,0.37481185703579173,,267.2811379883604,,0.017779307971992526,SH,326.63,,161.59502494281622,2.0,0.0,1.4355547324821953,1304.655640310789,5464.0,0.96,0.97,0.0,216.757444,28.495789,13.918,12.224,,1.6364630450310818,0.0012306588495571318,-0.26,2.357,0.18398029980917674,0.0018552189338054315,5.166484941748418e-05,2460422.3016938,77,2461560.3149387,23,-1.0,-1
1277,3903.01,VPC,14.8496574,0.0001249,2459660.2414359,0.0049876,4.287,9.3235,25.62,0.62487360283489,,220.9151682091971,,0.4722045527686888,SH,230.51,,81.7993680280924,2.0,0.0,1.4146883133046377,739.9892529337538,5297.0,0.91,0.96,0.0,202.906945,45.622579,14.114,12.33,,1.813100053550031,0.005895557653455874,-0.26,2.376,0.09087228860396511,8.658421437841914e-06,2.5318543635835155e-07,2460387.8746485,76,2461560.9975830996,23,2462199.5328512997,16
1278,3905.01,VPC+,5.3599361,1.82e-05,2459664.1287748,0.0018367,3.407,11.2314,12.67,0.025465456933033374,,342.2363021354154,,0.02425133748188145,SH,344.39,,119.58614789482661,2.0,0.0,1.427339235969794,1178.6125007791563,5933.0,1.08,1.04,0.0,200.484722,40.268404,13.711,12.099,,1.6988661295869705,0.0024217973995643532,-0.26,2.354,0.1619932276431627,0.0007646997592180633,2.0104392453784144e-05,2460393.0800844,76,2461561.5461542,23,-1.0,-1
1279,3907.01,VPC+,1.7213564,1.4e-06,2459714.5211007,0.0005552,2.035,10.674,6.06,0.025577377492531073,,65.99615094232131,,-0.010404826341232371,SH,318.58,,189.5030704864088,2.0,0.0,1.437720603891763,1456.8939336799367,5072.0,0.85,0.95,0.0,231.250048,57.815074,13.558,11.692,,1.2353197386516102,0.0005099264100622961,-0.26,2.358,0.26813148419879257,0.005622744221562387,0.00012255988024063936,2460421.9985811,77,2461561.5365179,23,2462210.4878807003,16
1280,3909.01,VPC+,3.5115357,4.6e-06,2459688.544439,0.000895,3.527,12.81,7.11,0.07041995282156104,,81.23159749629198,,-0.010734875670666692,SH,390.88,,169.4084070898028,2.0,0.0,1.3681016830368558,1456.1350158029782,5491.0,0.96,1.35,0.0,222.163585,53.834858,12.976,11.398,,0.927008068672144,0.00035931748957997585,-0.26,2.35,0.21479194314081718,0.0038917039452609457,7.408662220199665e-05,2460422.4554003,77,2461560.1929671,23,2462209.8270716,16
1281,3910.01,VPC+,5.7158895,2.9e-06,2459686.2271478,0.000325,2.437,12.3206,15.85,6.987378556171934e-05,,203.6338244195448,,-6.401320738257812e-05,SH,379.46,,146.67966612846595,2.0,0.0,1.389058779238971,927.8409523229565,5224.0,0.89,0.82,0.0,223.610186,59.101894,12.703,10.897,,0.7664524215902787,0.0003276512445721399,-0.26,2.35,0.42820855818152487,0.0004482857060891022,6.775711269263039e-06,2460417.8610038,77,2461561.0389038,23,2462212.6503068,16
1282,3911.01,VPC,9.3517097,6.01e-05,2459677.0775723,0.0043005,2.682,3.52814,20.94,0.015154889040706441,,40.837367532158495,,0.011465715345956055,SH,13.29,,4.296110537398677,5.0,0.0,1.0195898537878776,818.8240368036185,5299.0,0.91,0.86,0.0,220.037668,54.137582,12.256,10.495,,0.6145205540102775,1.5345576057818922,-0.26,3.7320000000000007,0.17454696254391922,1.117649708040537e-05,1.4038015222137424e-07,2460415.8626386,77,2461556.771222,23,2462202.0391913,16
1283,3913.01,VPC+,4.0384773,5.4e-06,2459687.0873931,0.0008082,1.185,7.98387,11.22,0.0010297122945943035,,165.51389317002548,,-0.0009969760154140697,SH,117.47,,62.86432659586519,2.0,0.0,1.2566565480622267,882.3986916243656,4180.0,0.65,0.83,0.0,218.874317,48.083803,13.711,10.919,,1.1407639426536105,0.003951520884380921,-0.26,2.457,0.33079940287946513,0.00018353443000429742,2.8023188452088037e-06,2460422.0902617,77,2461560.9408603,23,2462211.1357056,16
1284,3915.01,VPC+,2.2012625,1.6e-06,2459688.491692,0.0003973,2.175,13.6145,8.39,0.011883868442276244,,169.97976705403295,,-0.01170259632154621,SH,405.73,,217.21038502855168,2.0,0.0,1.3313902213387117,1264.0552823565101,5178.0,0.88,0.81,0.0,205.488882,17.299914,12.996,11.148,,0.8635729803528581,0.00018967852612320526,-0.26,2.35,0.6721155397848402,0.006204090252471395,0.00010526357291061599,2459690.6929545,50,2461561.7660795,23,-1.0,-1
1285,3916.01,VPC+,3.4014954,1.11e-05,2459685.7444038,0.0024343,1.959,9.32202,9.31,0.004594084826507423,,141.45713449856507,,0.003593227646271257,SH,230.38,,91.37679690720259,2.0,0.0,1.4145812061218699,1391.628048414613,6005.0,1.11,1.06,0.0,220.726613,41.368478,13.517,12.053,,1.5603225239943894,0.003498953258313695,-0.26,2.386,0.158589387484004,0.001572961978572769,4.0487244936904134e-05,2460420.4674102,77,2461559.9683692,23,2462209.6539906,16
1286,3918.01,VPC+,3.0654283,1.26e-05,2459691.3283285,0.0026688,2.194,10.6174,6.31,0.07001377260365625,,6.650700073961562,,0.06954262687529177,SH,315.92,,150.67654096679158,2.0,0.0,1.4386972550680317,1473.906589277089,5236.0,0.89,1.35,0.0,210.205675,39.300114,14.187,12.341,,1.9036079132146244,0.001915335973673232,-0.26,2.359,0.09883248170290537,0.0020498755487037695,6.024589979692616e-05,2460420.9002639,77,2461561.2395915003,23,2462211.1103911,16
1287,3922.01,VPC-+,3.8960617,2.6e-06,2459715.7588279,0.0003489,1.734,12.1401,12.59,0.005129073323009349,,28.689897647265777,,-0.0044993812110877655,SH,374.71,,163.3638285887828,2.0,0.0,1.396407248076486,1045.6424387001528,5247.0,0.9,0.8,0.0,228.83306,40.26735,12.991,10.26,,0.8760535214100176,0.0003450886848791335,-0.26,2.35,0.658649967985571,0.0017520751493457598,1.974934651370868e-05,2460448.2184275,78,2461589.7645056,24,-1.0,-1
1288,3927.01,VPC+,4.4921154,3.9e-06,2459902.2734031,0.0006147,3.108,14.9094,10.33,0.26147654087627864,,292.6996990079269,,0.10090410983628208,SH,421.94,,177.82052290043413,2.0,0.0,1.2694868585133885,1177.6929758649928,5353.0,0.93,1.08,0.0,342.661519,60.770208,13.583,11.595,,1.3375810458851838,0.0006789811102086304,-0.26,2.35,0.36207147685186947,0.0019182255419724467,3.998523653965925e-05,2460634.4882133002,85,2461586.8166781003,24,2462238.1734111,17
1289,3928.01,VPC,2.2035349,4.9e-06,2459851.1976078,0.0017906,2.573,13.3861,4.92,0.012148128602421409,,356.6839220913072,,0.012127788068970285,SH,402.01,,178.9570405836206,2.0,0.0,1.3420852190950427,1957.6792974609805,6141.0,1.16,1.52,0.0,321.386552,61.812503,13.792,11.856,,1.881914825382682,0.001327038719904802,-0.26,2.35,0.20467257331874528,0.010235213704003588,0.00024060071568859998,2460633.4524972998,85,2461589.7866439,24,2462237.6259045,17
1290,3929.01,VPC+,3.4608812,4.3e-06,2459909.6560291,0.0009168,3.608,19.0253,6.38,0.011581261817074591,,341.3945527551071,,-0.01097600285600818,SH,438.8,,184.2939681897849,2.0,0.0,1.0747600844814846,1594.2939249467952,5695.0,1.01,1.52,0.0,346.475062,67.188472,14.173,11.928,,2.1287872028040646,0.0016011186085768156,-0.26,2.35,0.4241203158870635,0.008308440050438484,0.00020189217677237174,2460632.9801999,85,2461588.1834111,24,2462263.0552451,18
1291,3931.01,VPC,7.664400040488448,7.396419e-05,2460396.48535518,0.0040979497,4.188892301070705,9.909880128731082,15.75,0.014803267210131938,,223.55505886245774,,0.010728113617893078,SH,273.22,,88.03964749472952,2.0,0.0,1.4355321774336756,1014.5236742995631,5694.0,1.01,1.04,0.0,296.833902,59.640737,14.143,12.526,,2.073880136787192,0.006658738505853324,-0.26,2.371,0.0984701208909438,0.00015994602602597717,5.118862385224555e-06,2460634.0817564353,85,2461576.802961415,24,2462312.5853653024,20
1292,3937.01,VPC+,1.6923572851588844,2.0640513e-05,2460435.8556694207,0.00066114566,1.9912432706095449,12.769670243622397,6.51,0.045152596891343634,,308.6119202251453,,-0.02817712483120069,SH,390.01,,223.09293319437958,2.0,0.0,1.3698728706454664,1465.2233070347083,5287.0,0.91,0.89,0.0,334.133202,66.860622,13.731,11.684,,1.4261534866411085,0.0004903906204305468,-0.26,2.35,0.43277986638278393,0.008738778298657391,0.00018978012201025372,2460633.8614717843,85,2461588.350980614,24,2462263.6015373925,18
1293,3939.01,VPC+,2.3466472,1.5e-06,2459908.6954888,0.000456,1.957,12.2268,8.8,0.005221984631093145,,296.8761179934129,,-0.0023606657839148138,SH,377.04,,230.14625351323528,2.0,0.0,1.3929183030718717,1067.1630030131294,4477.0,0.7,0.75,0.0,356.708244,66.860828,14.277,11.592,,1.7422492592946872,0.0006876920505536421,-0.26,2.35,0.42047402345312834,0.0018245667279153943,3.798041894853111e-05,2460633.8094736,85,2461588.8948839996,24,2462262.3826304,18
1294,3940.01,VPC+,3.4895723,7e-06,2459879.8934715,0.0010316,2.378,12.9484,12.02,0.004542316418895924,,18.533371041911906,,0.004306745917038093,SH,393.78,,216.82501650821212,2.0,0.0,1.3619779333439712,880.0626064932845,4315.0,0.67,0.71,0.0,356.886152,54.178256,14.648,11.702,,2.174228958406314,0.0012066269508559054,-0.26,2.35,0.4182842156623108,0.00041576930346245305,9.104422888210494e-06,2460609.2140822,84,2461589.7838985,24,-1.0,-1
1295,3941.01,VPC+,2.8817718,5.7e-06,2459880.9074535,0.0014109,2.842,14.8764,6.51,0.04663844521623551,,266.55052130646123,,-0.002806160507844671,SH,421.63,,171.80574370724744,2.0,0.0,1.2710923028055312,1700.7897551110277,6137.0,1.16,1.38,0.0,356.407145,55.22601,13.544,11.954,,1.6469896070154437,0.0011027767614082407,-0.26,2.35,0.2698574638527466,0.007446800236876639,0.00018313430468753396,2460633.0498933,85,2461589.7981309,24,2462238.1967859003,17
1296,3943.01,PC,5.5613023,3.93e-05,2459850.5508459,0.0051661,5.64,10.4506,5.79,0.0008270115797482372,,10.589303456996957,,-0.0008129273028387179,SH,307.5,,111.7347237949459,2.0,0.0,1.4407191624091316,1647.6929231236982,5607.0,0.99,2.27,0.0,309.768447,61.459052,13.463,11.308,,1.340221071715677,0.0017264651263671708,-0.26,2.358,0.06163212161961737,0.0018424036325470124,3.364997773688391e-05,2460634.6944702,85,2461585.6771635,24,2462236.3495326,17
1297,3945.01,VPC,4.4638411,1.81e-05,2459885.0289592333,0.0062837726,1.556,9.59744,7.91,0.011059197908844815,,21.28094894062288,,0.010305092862466128,SH,252.45,,100.7573475282851,2.0,0.0,1.4290210564615713,1375.7605413020804,5472.0,0.96,1.42,0.0,334.990092,62.656624,13.351,11.329,,1.2022670796994124,0.0017085579161617269,-0.26,2.377,0.12189211756453129,0.0014454068080826088,2.6655700248436853e-05,2460630.490422933,85,2461585.752418333,24,2462237.473218933,17
1298,3946.01,VPC+,5.7033411,3.84e-05,2458972.7610596,0.0010286,3.039,15.2151,11.09,0.9885338371242148,,105.16467282187463,,0.2585946424177565,SH,424.73,,956.3942603860912,2.0,0.0,1.2547198084029998,1259.7767167297654,5933.0,1.08,1.24,0.0,334.013742,61.057566,13.185,11.53,,1.233441764767185,1.9959268624466194e-05,-0.26,2.35,0.31962566268244186,0.002067139768994091,4.181863397683619e-05,2460632.4333197,85,2461584.8912834,24,2462235.0721688,17
1299,3947.01,VPC,6.7716021,3.67e-05,2459905.7275938,0.0039435,6.279,16.5311,6.05,0.015616371056941587,,141.90532530745364,,-0.012289964844484136,SH,433.62,,132.77561434052996,2.0,0.0,1.191662291940247,1763.9759747993799,6136.0,1.16,2.62,0.0,333.725865,62.858755,13.773,11.74,,1.8614000319568014,0.002358435704508868,-0.26,2.35,0.11433151962855105,0.003388023896782856,7.549991538158664e-05,2460616.7458142997,85,2461585.0849146,24,2462235.1587162,17
1300,3949.01,VPC,2.2297524,5.9e-06,2459881.3840852,0.0023864,2.498,10.5562,6.25,0.23353023633240758,,100.32638053872464,,-0.041861510069697294,SH,312.93,,151.52833523112764,2.0,0.0,1.4395884732971371,1653.4984971266229,5846.0,1.06,1.17,0.0,331.227593,64.463725,14.281,12.332,,2.437043877150477,0.0031039894687122527,-0.26,2.357,0.14719597311104524,0.004147603768529552,0.00012139401076311162,2460608.2833676,84,2461589.3744236,24,2462262.7596484,18
1301,3950.01,VPC,3.4488281,7.2e-06,2459851.5593899,0.0016393,3.091,15.6361,7.8,0.030541119232460993,,244.57760032126154,,-0.013110943868771149,SH,428.45,,170.2585786834854,2.0,0.0,1.2347997615024124,1517.5899415748747,5994.0,1.1,1.27,0.0,331.078778,61.627954,14.083,12.136,,2.155062277779582,0.0019225732218175837,-0.26,2.35,0.2987528843893845,0.005015364252867589,0.00013412275949036505,2460634.4433685998,85,2461589.7687523,24,2462238.1484351,17
1302,3951.01,VPC,2.1861455,5.8e-06,2459849.9742251,0.00215,2.42,11.5599,5.58,0.025795960551308394,,254.25779658628068,,-0.006998688648342578,SH,356.19,,185.59511872726208,2.0,0.0,1.416930061028265,1599.085872378386,5342.0,0.92,1.24,0.0,330.715215,60.211806,14.497,11.904,,2.4606793295737193,0.0021093963421539553,-0.26,2.35,0.17860304706563007,0.00538122401935596,0.0001293245786216342,2460608.5667136,84,2461587.9598976,24,2462237.2451111,17
1303,3953.01,VPC+,2.9873441,5.4e-06,2459711.8990525,0.0012258,1.668,9.96,7.61,0.01615296568020973,,10.77830895097511,,-0.015867996985029248,SH,276.56,,118.13327025782834,2.0,0.0,1.4364271825838197,1504.8899925306575,5871.0,1.06,1.17,0.0,264.5031,59.643501,13.907,12.347,,1.837454098167824,0.0029031521034177006,-0.26,2.369,0.12580688803240078,0.0021560752701437354,6.35424445059212e-05,2460661.8744762996,86,2461641.7233411,26,2462346.7365487,21
