,Unnamed: 0,name,disposition,period_p,period_p_error,epoch_p,epoch_p_err,duration,radius_p,a/R*,ecc,ecc_err,omega,omega_err,ecosw,ecc_source,mass_p,mass_p_err,predicted_K_p,mass_sigma_needed,current_mass_sigma,logg_p,teq_p,teff_*,mass_*,radius_*,met_*,RA,dec,vmag,hmag,Met*_KIC,KPF_30min_RVSig,Nobs_30m_KPF,logCtoO,mmw,FoM_trans,FoM_emiss,eclipse_depth,LastScheduledTransitDate,LastScheduledTransitSector,LastEM3TransitDate,LastEM3TransitSector,LastEM4TransitDate,LastEM4TransitSector
10,3662,HAT-P-25 b,KP,3.65281514,7.6e-07,2457759.39314,0.00015,2.81304,12.722215,10.9,0.023,0.022,287.0,52.0,0.0067245492086229,SH,180.84527,7.31009,74.58785860681374,0.0,24.73913043478261,1.0393381858025894,1182.0,5519.0,1.01,0.919,0.294,48.4354731,25.1973548,13.146,10.908,,1.058450191657725,0.06041236376088723,-0.26,2.533,0.926147380760027,0.0025574853815025,3.885198031122833e-05,2460257.91869576,71,2461719.0447517596,44,2462263.31420762,18
11,3664,HAT-P-27 b,KP,3.039577,5e-06,2455407.9088,0.0002,1.68,11.43,9.804,0.0,,0.0,,0.0,SH,197.05,9.53,92.18918342041286,0.0,20.67681007345226,1.1696404713079254,1091.99,5316.0,0.916,0.864673,0.3,222.7673221,5.9473626,12.052,10.249,,0.5410926024961618,0.010334857944210674,-0.26,2.516,0.8772316279781738,0.0018537238527022,2.0789547573830137e-05,2459714.9894089997,51,-1.0,-1,-1.0,-1
12,3667,HAT-P-3 b,KP,2.8997,5.4e-05,2455694.72623,8e-05,2.0808,10.53646,10.05,0.0,,107.7,1.7,-0.0,SH,206.5895,34.9613,89.07909125859949,10.0,5.909090909090908,1.2608752919092596,1189.0,5185.0,1.06,0.87,0.27,206.0940142,48.028565,11.856,9.542,,0.4772138678381228,0.008609854463651123,-0.26,2.491,0.9860373064436082,0.0043522363238457,3.5246213636070735e-05,2460392.24023,76,2461531.8223300003,22,2462210.35213,16
13,3669,HAT-P-32 b,KP,2.1500082,1.3e-07,2455867.402743,4.9e-05,3.12048,22.19382,5.344,0.159,0.051,50.0,27.0,0.1022032299401597,SH,216.1244,34.9613,99.8188004758401,10.0,6.181818181818182,0.6333961746489756,1835.7,6001.0,1.132,1.367,-0.16,31.0427614,46.6878512,11.439,10.024,,0.49880526411072057,0.007491324637864519,-0.26,2.35,4.676672900928587,0.0626369761320487,0.000633331054425,2459909.418159,58,2461420.8739236,18,2462263.6771380003,18
14,3671,HAT-P-36 b,KP,1.32734683,4.8e-07,2457885.383994,9.4e-05,2.232,14.313893,4.95,0.063,0.021,51.0,20.0,0.0396471846361397,SH,587.413406,27.65121,335.4163838329952,0.0,21.24367816091954,1.4485848138471729,1780.97,5620.0,1.03,1.041,0.25,188.2662048,44.9153672,12.146,10.723,,0.6271379888583652,0.0010487667926088197,-0.26,2.35,0.5597118854084077,0.0319043785464556,0.0004450925136146,2460395.39684953,76,2461532.93308284,22,-1.0,-1
15,3674,HAT-P-40 b,KP,4.45724,1e-05,2456651.13368,0.00042,6.1368,17.03768,,0.0,,212.50352900759611,,-0.0,SH,152.5584,41.3179,58.10574646373559,10.0,3.692307692307693,0.7117717039518434,1770.0,6080.0,1.03,1.94,0.22,335.5129199,45.4573423,11.34,10.085,,0.4854803514664121,0.020942397595989377,-0.26,2.522,1.3000730971566512,0.0145546214295183,0.0001513564433056,2460609.1628,84,2461366.8936,16,2462209.31196,16
16,3680,HAT-P-51 b,KP,4.21802091,6.6e-07,2458349.53123,0.00013,3.3672,13.50682174,10.86,0.07,,181.65938016466137,,-0.0699706448562184,SH,97.57332095,6.67439655,39.74502917898802,0.0,14.619047612626492,0.7193812431765024,1168.2,5453.0,0.961,0.995,0.302,21.0651251,32.8107,13.51,11.645,,1.3176714819266313,0.3297386896795855,-0.26,2.747,1.1373355126579363,0.0016441537367833,3.507053764676676e-05,2460606.17241685,84,2461394.94232702,17,2462238.54650902,17
17,3681,HAT-P-52 b,KP,2.7535953,9.4e-06,2455852.10326,0.00041,2.4072,11.309881,8.89,0.047,,238.03921832249048,,-0.0248789170514135,SH,259.98494,9.21707,128.55326075294363,0.0,28.20689655172414,1.299188613663303,1218.0,5131.0,0.887,0.893,0.28,42.7217412,29.0222492,14.107,11.745,,1.731058482185984,0.054397449971071064,-0.26,2.453,0.3469129707538083,0.0021003289233422,4.691236341984726e-05,2460635.0982961,85,2461717.2612489997,44,2462262.4731183997,18
18,3687,HAT-P-60 b,KP,4.7947813,2.4e-06,2458360.94029,0.00056,5.035,18.28184752,6.146,0.25,,352.4000459263032,,0.2478039115658359,SH,182.43350562,12.07747947,56.14909764825435,0.0,15.105263153057548,0.728220931694515,1772.0,6212.0,1.435,2.197,0.037,28.2825719,52.0539209,9.727,8.396,,0.23120954290562784,0.005086829748381519,-0.26,2.412,2.386325845080457,0.0274748694879695,0.0001312609787023,2460633.6666261996,85,2461420.0107593997,18,2462263.8922682,18
19,3690,HAT-P-63 b,KP,3.377728,1.3e-05,2456382.94256,0.00053,2.933,12.5428494,9.56,0.069,,44.44431389398588,,0.0492612617717953,SH,195.1466419,7.62788177,87.78153621755499,0.0,25.58333332688768,1.084725159609006,1237.0,5400.0,0.925,0.9661,0.251,269.5720695,5.7613709,13.657,11.63,,1.408123625962687,0.07719629755192914,-0.26,2.494,0.5672890861380208,0.0023398292564816,4.9566033600480355e-05,2460503.77072,80,-1.0,-1,-1.0,-1
