,Unnamed: 0,name,disposition,period_p,period_p_error,epoch_p,epoch_p_err,duration,radius_p,a/R*,ecc,ecc_err,omega,omega_err,ecosw,ecc_source,mass_p,mass_p_err,predicted_K_p,mass_sigma_needed,current_mass_sigma,logg_p,teq_p,teff_*,mass_*,radius_*,met_*,RA,dec,vmag,hmag,Met*_KIC,KPF_30min_RVSig,Nobs_30m_KPF,logCtoO,mmw,FoM_trans,FoM_emiss,eclipse_depth,LastScheduledTransitDate,LastScheduledTransitSector,LastEM3TransitDate,LastEM3TransitSector,LastEM4TransitDate,LastEM4TransitSector
3,3,128.01,VP,4.9404714,7.1e-06,2460175.8671595,0.0012993,1.954,2.3216,11.28,0.0293088740241273,,301.9496143449007,,0.0155094732842023,SH,9.24,,3.1992045791963744,2.0,0.0,1.2252536739296522,1275.64962243551,6059.0,1.13,1.13,0.0,79.522476,-80.964663,8.44,7.018,,0.1222617553301904,0.0175258251275731,-0.26,4.429,0.2697160884549041,0.0004848489753723,1.2280229469732677e-06,2460902.1164553,95,-1.0,-1,2462127.3533624997,13
5,5,136.01,VP,0.4629306872845131,3.872269e-06,2458325.724660599,0.00015644342,0.6310153872601454,1.5171972518975887,7.22,0.0044600168806843,,336.21624578716296,,-0.0040812457247983,SH,5.61,,15.735252775020868,5.0,0.0,1.3780352593670218,797.3684210526317,3030.0,0.16,0.19,0.0,340.4921,-69.169,15.24,9.477,,1.052772450099969,0.3357243474583096,-0.26,4.185,0.9349049293582058,0.0002037214377553,1.6011673753168743e-06,2460907.489103585,95,-1.0,-1,2461801.8711914187,1
16,16,175.03,VP,2.2531134,1.5e-06,2460035.7283036,0.0006774,0.909,1.01428,15.29,0.0050497349597151,,306.36373158901426,,-0.0029940346555797,SH,2.07,,2.304666323701104,5.0,0.0,1.294811114416883,636.1757267177671,3518.0,0.29,0.31,0.0,124.5319,-68.313,11.685,7.359,,0.2597732483058375,0.9528707629562444,-0.26,4.352999999999999,0.5785169411791088,3.6983016255916e-06,1.0959792414223346e-08,2460932.4674368,96,-1.0,-1,2462101.8332914,12
17,17,181.01,VP,4.532050172920823,2.9879789e-06,2458358.1182630304,0.00022718913,2.375442507945184,7.059079907936461,13.06,0.000867504544941,,156.75207876585625,,-0.0007970679743785,SH,60.59,,28.113764757503937,2.0,0.0,1.0760612492236628,929.9963155915096,4753.0,0.76,0.81,0.0,352.171955,-34.491371,11.191,9.14,,0.3174473859257895,0.0015299834860573,-0.26,2.614,1.046156721733756,0.0004229072514298,2.8460670798562256e-06,2460932.3227612493,96,-1.0,-1,2461829.6686954875,2
19,19,200.01,VP,8.138222177243811,3.0412186e-06,2458332.3083227514,0.00027840625,3.2797025058529177,6.175768156206336,17.53,0.1251646487138504,,104.04948997327456,,0.2731448697306369,SH,33.48,,11.18006563859019,2.0,0.0,0.9345599745478969,939.0070127503284,5560.0,0.94,0.95,0.0,354.914556,-69.195787,8.17,6.759,,0.0914949235749987,0.000803686247509,-0.26,2.874,2.533787355767047,0.0005563529598034,1.2506920890829975e-06,2460903.9865307603,95,-1.0,-1,2461799.1909702574,1
20,20,201.02,CPC,5.8492379,3.93e-05,2460175.6024772,0.0076201,3.257,1.18919,11.24,0.018112856936833,,284.6507043062307,,0.0045812059423518,SH,3.48,,1.031798897139115,2.0,0.0,1.3822332397855168,1316.092566701945,6240.0,1.31,1.33,0.0,87.401712,-54.910734,9.07,7.923,,0.1694832242223977,0.323775931938628,-0.26,4.429,0.0472497784758767,7.069692226343353e-05,2.716442443353257e-07,2460930.1541663,96,-1.0,-1,2462129.2479358,13
40,40,261.01,VP,3.3639253966858997,1.5642261e-05,2458383.915624326,0.0017622397,3.343049531413336,3.0449862658108136,7.55,0.0080382591870833,,193.84654320966692,,-0.0078046689111544,SH,11.68,,4.765159318296857,2.0,0.0,1.0914286594340004,1563.8704109521532,6077.0,1.07,1.28,0.0,15.217632,-24.423907,9.56,8.272,,0.2068097178029089,0.0226031141983604,-0.26,4.131,0.276813075843278,0.0012823837141284,5.7865271344453385e-06,2459140.7988385805,30,-1.0,-1,2461858.850559103,3
44,44,277.01,VP,3.99344182704717,8.306464e-06,2458385.036311979,0.0007959427,1.969306472550726,4.255664473952566,16.29,0.0119429320580267,,334.7282721678069,,0.0107999136345058,SH,16.14,,10.061012233569556,2.0,0.0,0.9411252634942332,658.9125712490472,3761.0,0.52,0.52,0.0,19.0772,-20.9522,13.632,9.767,,0.9076265535625766,0.0976590011806487,-0.26,3.551,0.8158622602690185,1.0271571927622571e-05,9.226498419487385e-08,2459139.796817291,30,-1.0,-1,2461855.337259683,3
83,83,426.01,PPC,1.3205037100069776,1.2123584e-05,2458438.524066139,0.0011066938,2.015551932587314,2.161173450587224,5.16,0.0265719298834777,,260.1959770611315,,0.0045246333505427,SH,8.63,,4.9660303480924854,2.0,0.0,1.2577880411852644,1771.5309205107262,5691.0,1.02,0.99,0.0,79.102169,-15.510132,10.116,8.769,,0.2346742042564414,0.0267974343330442,-0.26,4.407,0.1891216175613112,0.0018794719165579,1.0661930341476758e-05,2459200.454706813,32,-1.0,-1,2461912.7693271674,5
87,87,457.01,VPC-,1.1759834492408212,4.5913566e-06,2458411.560534524,0.0005024646,0.9928337983687066,7.719355859308396,7.31,0.0666457699362688,,344.1260447436117,,0.0641042830091163,SH,98.23,,93.43769598483436,2.0,0.0,1.2082385125466024,798.7214475349926,3054.0,0.51,0.51,0.0,58.7249,-26.4237,17.04,11.261,,3.591149584622099,0.0177257245027508,-0.26,2.49,0.722607543092787,0.0003201199340849,5.72153710565497e-06,2459172.4218261824,31,-1.0,-1,2461886.59162703,4
97,97,494.01,PC,1.7018818,4.1e-06,2459987.5495893,0.0020649,1.551,1.96356,7.07,0.0193670535170255,,150.1291250853662,,-0.0167941410870005,SH,7.81,,4.737281144295705,2.0,0.0,1.2977191739052794,1314.5160881361944,4943.0,0.83,0.8,0.0,124.69586,-6.785861,10.846,8.792,,0.2755917554714761,0.0406120927297919,-0.26,4.429,0.1753515252983532,0.0005626157532241,3.22561023325605e-06,2460715.9549997,88,-1.0,-1,2461965.1362409,7
98,98,507.01,VPC+,0.8994677009199097,7.0715475e-07,2459963.623365641,0.00024696678,1.206666754378928,17.120007831083548,6.18,0.0036534669776497,,230.7560205684446,,0.0023112707210612,SH,436.57,,459.09945998598266,2.0,0.0,1.1642024636684123,962.829609850662,3385.0,0.5,0.51,0.0,121.6294,-15.7646,16.3,11.088,,3.536113197137126,0.0007119016513815,-0.26,2.35,2.453279401990305,0.0081292259975599,0.00013416807768,2460717.377299012,88,-1.0,-1,2461965.838467889,7
102,102,539.01,CPC-,0.3096061640484214,4.130925e-06,2459988.5183229335,0.0012401575,1.0298929261410443,1.5526965029588842,2.2,0.0029662430802386,,315.0613072702296,,0.0020996936964572,SH,5.79,,6.351005253744421,2.0,0.0,1.3716619068815386,2312.623510215184,4851.0,0.8,0.81,0.0,102.568448,-53.005629,11.727,9.352,,0.4230031012698688,0.0532333018939074,-0.26,3.87,0.1774814203187436,0.0049419960321917,3.6669280818506616e-05,2460933.4363356093,96,-1.0,-1,2462102.81881722,12
103,103,540.01,VP,1.2391533635124248,4.8953157e-06,2459175.14164676,0.0009524355,0.4887749213897648,0.9654706362751726,13.54,0.0058546367070731,,307.92353472008057,,-0.0035983139993693,SH,1.68,,3.2593746181460137,5.0,0.0,1.246987635165772,603.9765138204272,3143.0,0.17,0.2,0.0,76.310149,-47.937629,14.823,9.17,,0.93196643130825,6.131874311932275,-0.26,4.469,0.5932058613379596,2.316170196920511e-06,1.5804125475765956e-08,2459199.92471403,32,-1.0,-1,2461939.692800756,6
109,109,611.01,VPC-,3.1471655,1.14e-05,2459983.6647162,0.0038393,3.402,5.30134,10.62,0.0004571420269475,,127.88918192688422,,-0.0002807474679296,SH,22.4,,11.437962388926122,2.0,0.0,0.8926331942746208,1056.483012609386,4869.0,0.79,0.79,0.0,122.034506,-28.066093,11.456,9.173,,0.3738468651337483,0.0128195093745898,-0.26,3.273000000000001,1.1259499568721214,0.0007203615826166,4.9221012549064374e-06,2460716.9542777,88,-1.0,-1,2461988.4091397,8
111,111,620.01,VP,5.098803777276982,4.4434328e-06,2458518.004514471,0.00045247097,1.0252821663938665,3.050338089721853,18.58,0.1166750429926323,,265.57605572240834,,0.0089998106730153,SH,11.7,,6.600377704644916,5.0,0.0,1.0906463989899966,604.9967751606534,3688.0,0.54,0.55,0.0,142.1733,-12.1655,12.262,8.201,,0.4050398564027555,0.2824354503333187,-0.26,4.159,0.5973716845377349,3.138652882852709e-06,1.3707027618965217e-08,2460746.1817651414,89,-1.0,-1,2461990.289886797,8
115,115,672.01,VP,3.633573538812404,3.272654e-06,2458546.4799820995,0.00025414512,1.7809076697393276,5.092414640067683,14.89,0.008927561582686,,180.16668987743375,,-0.0089275238014864,SH,20.8,,13.047641232335192,2.0,0.0,0.8953723118311905,687.7272260189037,3753.0,0.54,0.54,0.0,167.9904,-39.3278,13.576,9.698,,0.8751707475357678,0.0539886936410813,-0.26,3.2449999999999997,1.185959168901631,2.464638654698356e-05,2.144634339486639e-07,2460773.8605613913,90,-1.0,-1,2462041.977726437,10
118,118,682.01,VP,6.8392388,1.27e-05,2460037.2599336,0.0016046,4.176,3.74186,13.25,0.0285868187637168,,310.9590001801246,,-0.0187391972630049,SH,14.05,,5.277122385065185,2.0,0.0,0.9926577480653964,1020.432926992542,5253.0,0.85,1.08,0.0,167.88584,-22.07256,9.969,8.201,,0.191658928253294,0.0158286918349445,-0.26,3.836,0.4355042873396705,0.0001913841488632,8.358069248856559e-07,2460769.0584852,90,-1.0,-1,2462013.7999468003,9
121,121,696.01,VP,0.8602405789524714,1.0231897e-05,2458411.4736273843,0.00040476615,0.5124344615230436,0.9718794881757628,7.71,0.0001065189857034,,177.77553271407072,,-0.000106438716444,SH,1.73,,2.4863637587528484,2.0,0.0,1.2539777634262723,933.577279589098,3666.0,0.32,0.34,0.0,68.1776,-39.7867,12.6,8.501,,0.473191968724588,0.4346369476935244,-0.26,4.184,0.4568143212094901,0.0001177511348476,5.904254936979947e-07,2459200.314238284,32,-1.0,-1,2461912.6527837208,5
125,125,700.02,VP,37.42368382741608,0.00014945505,2458330.4861545875,0.0040126494,3.365010124883907,1.3296571127860692,83.63,0.0070348321674455,,113.65591686187416,,-0.0028226782235492,SH,4.45,,1.5415508790007186,5.0,0.0,1.3920371816789394,277.8958278125607,3594.0,0.41,0.42,0.0,97.09686,-65.57931,13.151,8.893,,0.5835838500619872,10.748604092299756,-0.26,4.632,0.0668993146121442,3.4123652041828506e-14,2.0495357816597894e-16,2460912.7203386794,96,-1.0,-1,2462110.2782211564,13
131,131,706.01,PC,719.0381326762955,0.0012107957,2458434.911524775,0.00091128965,5.424409567187366,16.63335569934327,227.02,0.0764933096416459,,260.4788033277877,,0.0126529474861808,SH,434.18,,30.67504605869835,2.0,0.0,1.186866557447808,289.1842502869802,6162.0,1.02,1.5,0.0,74.752241,-49.736039,8.83,7.617,,0.1490555487389426,0.0002833394812694,-0.26,2.35,0.3884560300903706,7.748357548538088e-13,2.5858876562914268e-15,2459153.9496574514,31,-1.0,-1,-1.0,-1
141,141,715.01,VP,19.28797173862232,5.552132e-05,2458327.5513163353,0.0017363796,2.0923185292721302,1.5946643072568594,76.96,0.0137969009946031,,107.3287684059004,,0.0041094652561755,SH,6.03,,4.204699747267863,5.0,0.0,1.3661352576486834,258.252765027774,3204.0,0.2,0.23,0.0,113.851073,-73.577469,16.683,11.264,,3.628140507850806,55.84180931733003,-0.26,4.632,0.0885643760527779,6.952391219510577e-15,1.2443260764189868e-16,2460931.42750105,96,-1.0,-1,2462127.281748844,13
144,144,723.01,CPC,1.4178596,2.8e-06,2460192.9127113,0.0025281,1.452,1.10894,6.52,0.0550105805613824,,4.1810904702518625,,-0.0548641750706559,SH,2.85,,1.8853432655130415,2.0,0.0,1.35618525496925,1349.175617414489,4872.0,0.8,0.76,0.0,103.24407,-70.642315,10.753,8.745,,0.2618450583896946,0.2314670317626699,-0.26,4.429,0.100591829534627,0.0002485681255084,1.3945864372271768e-06,2460933.0354225,96,-1.0,-1,2462131.1267844997,13
150,150,740.01,PC,2.131225,6.4e-06,2460036.3265217,0.0030325,3.006,1.98371,7.38,0.009642033793844,,18.70489528185424,,0.0091327693524131,SH,7.9,,3.68412404559874,2.0,0.0,1.2938272189192628,1528.4205496831582,5872.0,1.1,0.97,0.0,152.118175,-50.307368,10.09,8.635,,0.2450840006190448,0.0531058884219636,-0.26,4.426,0.152069895574912,0.0007517151656145,4.009159292894857e-06,2460773.7303716997,90,-1.0,-1,2462043.9404717,10
154,154,756.01,VPC+,1.2392569330830516,5.450916e-06,2458570.6471571643,0.0007021669,1.0860452236935707,3.181121369521884,7.62,0.0019481477203535,,333.5978745120592,,0.0017449466888307,SH,12.13,,11.313220289177163,2.0,0.0,1.0698568155876402,931.389614593822,3636.0,0.51,0.51,0.0,192.1051,-45.4706,14.607,10.517,,1.448565252095455,0.1967364746992413,-0.26,3.865,0.4333803919886341,0.0002215001425744,2.810438007600944e-06,2460067.669532329,64,-1.0,-1,2462072.787250057,11
159,159,772.02,VPC-,744.2007603301302,0.0028914735,2459313.6431752415,0.0016565331,4.310579630539447,5.3137751320638005,402.87,0.051226371865752,,95.65051352405315,,-0.0050437629879019,SH,22.5,,1.7579881500628185,2.0,0.0,0.892532666964409,178.25965215596312,5060.0,0.86,0.82,0.0,190.191526,-21.872715,11.566,9.701,,0.4081662124892301,0.6468796103106554,-0.26,3.2999999999999994,0.1374947795734704,1.0624638291331069e-21,9.257935563544712e-24,2460057.8439355716,64,-1.0,-1,-1.0,-1
184,184,833.01,VP,1.0418890027078982,5.550461e-06,2458544.1204957617,0.0006876463,1.2737667259347971,1.389030991937601,6.02,0.2320767727166213,,191.99928164669316,,0.2270059433601159,SH,4.85,,4.471095857644899,2.0,0.0,1.3914743599269557,1142.982198307498,3966.0,0.59,0.6,0.0,145.6469,-62.4763,11.724,8.35,,0.3694353549986748,0.0819275927479718,-0.26,4.43,0.1893542726989882,0.0003753131736045,1.755471602828661e-06,2460773.7629615567,90,-1.0,-1,2462072.9985479335,11
191,191,855.01,VPC,1.8301156,3.8e-06,2459497.6396616,0.0012367,1.018,4.46184,5.78,0.1169646800508735,,134.47978103226887,,0.0819521830559946,SH,17.08,,7.150428162010733,2.0,0.0,0.9246163740879586,1801.1764705882351,6124.0,1.41,1.22,0.0,15.542936,-2.14453,11.183,9.855,,0.451163313904334,0.0477732411164558,-0.26,3.5489999999999995,0.4239674516830263,0.003016634365442,2.8217769022630126e-05,2459499.4697772,43,2461693.7783816,43,2461858.4887856,3
194,194,863.01,PC,0.5251251026535922,8.978594e-06,2458438.4561121445,0.0005803196,1.044739787503198,1.438139115113354,3.22,0.3221795353468989,,4.9527926941840805,,-0.3209765715921595,SH,5.13,,4.295223231940967,2.0,0.0,1.3856720608748472,2196.4637021883736,5574.0,1.0,0.85,0.0,93.729548,-49.756247,10.52,9.033,,0.2789814871101017,0.0506244754202917,-0.26,4.104,0.1499380846738653,0.0027308259299737,1.7494197209304885e-05,2460717.4990576613,88,-1.0,-1,2461965.7214266686,7
195,195,864.01,VPC-,0.5206709998763396,8.127389e-06,2458411.1530696857,0.00034728338,0.5708161002119435,1.004743801085316,4.99,0.0035611206572845,,255.51180990557157,,0.0008909227417075,SH,1.99,,2.9633536537426335,2.0,0.0,1.2858988984492836,1130.696842969592,3572.0,0.39,0.4,0.0,81.444281,-51.357033,13.805,9.458,,0.8193473426511142,0.9173823419684414,-0.26,4.43,0.2333905146302265,0.0003195128252661,2.4893633738185204e-06,2460881.216293099,94,-1.0,-1,2461939.7404358475,6
204,204,880.01,VPC,6.3872524,8.2e-06,2459224.8309777,0.0005187,2.608,5.0445,16.53,0.0031489014062608,,189.18976286507015,,-0.0031084846759333,SH,20.46,,8.115306601976256,2.0,0.0,0.8964258695323746,858.2933198315793,4935.0,0.81,0.82,0.0,94.164469,-13.987437,10.104,7.997,,0.1928664062125871,0.006777734576898,-0.26,3.2379999999999995,1.39132226149323,0.000150287812262,5.974805367534302e-07,2460687.5117773004,87,-1.0,-1,2461939.4132477003,6
205,205,880.02,VP,2.5735942821356916,0.00054787163,2459202.2953331326,0.0029818339,2.481006399967966,2.777922854267049,9.02,0.0250881884105808,,241.58430724265423,,-0.011938593749079,SH,10.81,,5.80698754850284,2.0,0.0,1.1375418253078464,1161.9003710662175,4935.0,0.81,0.82,0.0,94.164469,-13.987437,10.104,7.997,,0.1928664062125871,0.0132370933822964,-0.26,4.277,0.4506969144272095,0.0006484485601554,2.5779561758688886e-06,2460687.259233925,87,-1.0,-1,2461938.0260550426,6
207,207,883.01,VPC,10.0577297,1.67e-05,2459200.686728,0.0007771,3.65,7.17665,19.35,0.0382361807761053,,55.007561106806826,,0.0219272387722311,SH,65.76,,19.495664502884345,2.0,0.0,1.0972747643832466,903.0800583177918,5618.0,1.0,1.01,0.0,103.369278,-6.507508,9.957,8.437,,0.2111019593562736,0.0014069857193973,-0.26,2.589,0.8828821785825421,0.0002078066874789,1.0117180996216897e-06,2460689.2307236004,87,-1.0,-1,2461936.3892064,6
213,213,904.02,VP,83.99939906876796,0.00025963466,2458630.3533291863,0.0030933106,4.931765827129292,2.340834103214928,122.65,0.0016002163075648,,62.87389911203952,,0.0007296192546695,SH,9.31,,2.0757073323569393,5.0,0.0,1.2213649018983004,245.30623472996143,3842.0,0.53,0.53,0.0,89.372435,-83.130177,12.588,8.941,,0.5480095688659141,5.22763561561947,-0.26,4.632,0.0946015657690914,8.45316516829015e-16,5.1906214228628544e-18,2460142.342512424,67,-1.0,-1,2462074.3286910057,12
214,214,910.01,VP,2.029106652434855,4.434313e-06,2458626.2043891964,0.0004260434,0.7339561208233353,1.040795412635143,15.02,0.0027175819095047,,0.2000780412114045,,0.0027175653401424,SH,2.29,,2.839520996392541,5.0,0.0,1.3162612364764177,613.2231593331068,3361.0,0.26,0.29,0.0,290.2261,-82.5545,13.0,8.004,,0.4174838766406465,1.6212519438031907,-0.26,4.437,0.4536715556275502,2.2446345757865453e-06,8.952527183838038e-09,2460880.5418800516,94,-1.0,-1,2462130.471577951,13
229,229,1011.01,CPC,2.4704981,7.3e-06,2459984.6277676,0.0026189,2.191,1.44656,8.01,0.0041112389948885,,43.264355635839195,,0.0029938012442944,SH,5.18,,2.553554951415514,2.0,0.0,1.3848133488434702,1351.65547915587,5410.0,0.94,0.94,0.0,113.984018,-32.841418,8.94,7.247,,0.1233902856972298,0.0280190089134243,-0.26,4.429,0.1603732826427301,0.0004485717676133,1.262501597460773e-06,2460715.8952052,88,-1.0,-1,2461961.0262476,7
230,230,1027.01,VPC+,3.2834565,4.6e-06,2460037.8690501,0.0014061,1.537,2.87648,11.96,0.0122470729663384,,154.50880585705085,,0.0110548380421913,SH,11.14,,6.260120040804989,5.0,0.0,1.1203189662396542,873.4753558769787,4272.0,0.67,0.68,0.0,167.133708,-29.653191,11.308,8.548,,0.3151845750801347,0.1901191446468554,-0.26,3.999,0.440481946575594,9.08148309161242e-05,4.65325420725745e-07,2460773.3633061,90,-1.0,-1,2462017.7933196,9
233,233,1036.01,VPC+,3.7795212,4e-06,2460037.1722729,0.001095,2.952,5.98375,8.77,0.0041945933174951,,12.444271952938156,,0.0040960458049267,SH,30.29,,12.192456200988708,2.0,0.0,0.9185088852497126,1348.1123252552552,5646.0,1.03,1.18,0.0,157.867048,-42.2402,10.973,9.374,,0.3447540259644731,0.0095943935940251,-0.26,3.021,0.6763635401551803,0.001651779169076,1.2380893414691825e-05,2460774.1789069003,90,-1.0,-1,2462017.6413817,9
238,238,1059.01,VPC-,9.4496506,2.8e-06,2460106.3375193,0.00038178376,2.021,17.0216,19.1,0.0216535569362949,,324.2586159959681,,0.0175753656660584,SH,436.35,,143.758977867203,2.0,0.0,1.1689907120536212,839.3986877926739,5188.0,0.88,0.94,0.0,269.714483,-60.921842,10.535,8.687,,0.2533206217248265,3.726081792581724e-05,-0.26,2.35,1.8705041624112395,0.0006788720114428,3.7084113698466785e-06,2460852.8599167,93,-1.0,-1,2462128.5627477,13
242,242,1078.01,VP,0.5182424609361295,4.1849426e-06,2458654.1033203225,0.00036207514,0.856524899839116,1.348512055898376,5.04,0.0053382872734283,,189.21055584803895,,-0.0052694596290974,SH,4.57,,6.93501675616927,2.0,0.0,1.391363026039643,1146.4922347946558,3640.0,0.38,0.39,0.0,306.9254,-56.4573,12.68,8.161,,0.479226334010733,0.0573017079101928,-0.26,4.43,0.476249221431987,0.0011638595242981,4.990000221860957e-06,2460880.991174965,94,-1.0,-1,2462131.510233204,13
254,254,1117.01,CPC,2.2281625,1.51e-05,2459386.9638143,0.003038,2.015,2.56778,7.06,0.0012704815815663,,226.52394099521996,,0.0008741566543933,SH,10.11,,4.884959414779386,2.0,0.0,1.1767920247089585,1494.0153512224651,5614.0,1.02,1.02,0.0,273.602226,-66.419808,11.016,9.474,,0.3486330049339871,0.0611218266320362,-0.26,4.404000000000001,0.1555884976323678,0.000740400450636,5.811211399155856e-06,2459389.1919768,39,-1.0,-1,2462129.8318518,13
255,255,1130.02,VP,4.0686404928098066,0.000295813,2460126.924264127,0.00082214706,1.8373729401166663,3.754833321064359,12.59,0.0029395388268077,,162.31474840619575,,-0.0028006153702946,SH,14.1,,7.450757835049072,5.0,0.0,0.991194279116154,844.1664513691342,4236.0,0.66,0.74,0.0,286.375932,-41.437523,11.595,8.493,,0.3622929750489762,0.1773291748220904,-0.26,3.6520000000000006,0.7094708532153466,9.66682501914486e-05,4.82929635784664e-07,2460879.6227552965,94,-1.0,-1,2462128.6953865895,13
262,262,1204.01,PPC,1.3812379548661289,1.1729587e-05,2458569.9309677286,0.0013828934,2.338934932617061,2.021603351484193,3.04,0.0065738838564041,,20.816206805611195,,0.0061447748544075,SH,8.07,,4.348673644434863,2.0,0.0,1.2866381298170997,2426.021353010554,5982.0,1.1,1.78,0.0,169.118722,-60.567868,8.55,7.214,,0.1255747452769128,0.0100062701810407,-0.26,3.5629999999999997,0.1775010412886608,0.0036423173972056,1.0096661310035403e-05,2460774.386743695,90,-1.0,-1,2462072.7504212693,11
270,270,1215.01,CPC-,1.21244933533579,7.1753134e-06,2458570.395928598,0.00076643657,0.9984653019201934,0.879419,7.18,0.0924015974850374,,309.270704254073,,0.0584888362502596,SH,1.13,,1.013839671360431,2.0,0.0,1.1558432475949971,974.5454264942376,3693.0,0.55,0.55,0.0,146.8796,-77.2962,12.314,7.743,,0.4189131723309236,2.0487582574745864,-0.26,4.184,0.29305013353178,7.588856836790241e-05,2.6839619829886924e-07,2460854.6504763705,93,-1.0,-1,2462102.2608424313,12
276,276,1224.02,VP,17.945364492018115,3.0524043e-05,2458329.8626034507,0.0019434324,3.0740071959140893,3.383912417836091,52.41,0.0887693097373333,,85.18716864346108,,-0.0074478343204517,SH,12.81,,5.786306818859979,5.0,0.0,1.0398673943701835,338.92795960378214,3470.0,0.4,0.4,0.0,37.1934,-80.8992,13.95,9.405,,0.7910893151692684,1.401875300927719,-0.26,4.071,0.4629587809650254,6.018165272867119e-11,4.57576919592975e-13,2460896.049725809,95,-1.0,-1,2461775.3725859183,1
280,280,1227.01,VP,27.361377836843403,0.00010217787,2458617.4792558574,0.0032660868,4.058641821631968,6.452244855438465,65.74,0.0131496922538644,,95.4093788595668,,0.0012396382883674,SH,39.72,,14.57216927087496,2.0,0.0,0.970744052686228,267.9115047621821,3072.0,0.44,0.44,0.0,186.76803,-72.45179,16.999,11.312,,3.536575004480735,0.7068033146944737,-0.26,2.855,0.400636930089039,1.164067601431559e-13,2.129993126787345e-15,2460094.993659047,65,-1.0,-1,2462065.0128633,11
288,288,1238.02,CPC-,0.7645787,4e-06,2459662.7693309,0.0038725,1.08,1.33541,4.78,0.0084591080004709,,356.3632178759286,,0.0084420731604202,SH,4.49,,4.365759221727158,2.0,0.0,1.392173585794107,1270.729413635265,3929.0,0.61,0.62,0.0,201.382398,68.836266,12.796,9.348,,0.6351154115239143,0.2539609766996992,-0.26,4.429,0.1195389276585126,0.0004524250050291,3.350785287507586e-06,2460395.2357255,76,2461533.6934098,22,2462346.4405679,21
291,291,1242.01,CPC?,0.3814849,6e-07,2459664.1265685,0.0010607,0.565,2.0605,2.72,0.0200027421508645,,150.5302307284845,,0.0174146951613058,SH,8.23,,9.479154560144488,2.0,0.0,1.2786110903879224,1820.0287348248748,4245.0,0.67,0.71,0.0,248.553282,60.196098,12.777,9.903,,0.6657652452950988,0.0591948980617605,-0.26,4.398,0.2040667015131951,0.0042146978722972,4.0305698135757064e-05,2460662.0910668997,86,2461641.7442901,26,2462346.7283853,21
294,294,1252.01,VPC,1.1219714950878352,1.3631511e-06,2459662.0428757,0.0003672,0.8226121073510138,3.9968416621079217,6.39,0.0219221176443414,,219.7752193283482,,-0.0168484693557238,SH,15.03,,12.08309178373414,2.0,0.0,0.9646815860878494,1116.950387892893,3993.0,0.67,0.62,0.0,266.686218,70.784386,13.501,10.103,,0.9754120177749948,0.0781990183732283,-0.26,3.739,0.704100561577982,0.0010685631880269,1.1204699371851587e-05,2460661.7194778235,86,2461641.200593035,26,2462346.9206634453,21
298,298,1263.01,PC,1.0214555,1.4e-06,2460557.928454,0.0011461,1.252,1.46266,4.96,0.0051616987340207,,133.70919765344192,,-0.003566725874181,SH,5.28,,3.707314633213475,2.0,0.0,1.3835036460024113,1618.6166186174282,5098.0,0.86,0.82,0.0,309.353389,22.654615,9.358,7.203,,0.1419414295460218,0.0175906021005251,-0.26,4.422,0.2616023161103565,0.0020191398440341,5.568861268508053e-06,2460557.928454,82,2461317.891346,14,2462159.570678,14
299,299,1264.01,VPC-,2.7441672,1e-06,2459765.819264,0.0002532,1.418,7.84317,7.99,0.0049153827301019,,189.10580625199063,,0.0048534379671652,SH,106.19,,54.48258128811627,2.0,0.0,1.2282568568864485,1256.0352675150298,5021.0,0.84,0.97,0.0,287.241995,57.344183,11.471,9.258,,0.3871357127466814,0.0006058880229488,-0.26,2.5,0.7635850592771695,0.0034982692471443,2.4857258701843323e-05,2460657.673604,86,2461640.0854616,26,2462317.8947599996,20
310,310,1346.02,VPC+,1.7622537259062163,4.6134805e-06,2459741.8871126,0.0015195,0.8779710785874355,2.523581787134971,7.33,0.1669544778807006,,264.81282837142845,,-0.0150942879108283,SH,9.96,,6.104608564882486,2.0,0.0,1.1853810624969314,1292.8204516975363,4950.0,0.82,0.78,0.0,256.622915,68.842916,11.693,9.459,,0.4242606801589847,0.0579603728363615,-0.26,4.429,0.2221180969996429,0.0006412610228697,4.9984441446860445e-06,2460661.783557523,86,2461641.596629127,26,2462344.7358657634,21
315,315,1410.01,VP,1.2168732,5.25e-05,2459850.7370576,0.0010871,0.86,3.43106,5.5,0.0203205594850657,,293.97156379220206,,-0.0082559018400881,SH,12.96,,9.75586689118721,2.0,0.0,1.032904868904304,1358.9116300119806,4507.0,0.71,0.78,0.0,334.883243,42.560269,11.111,8.705,,0.2886012956145849,0.0105013725654737,-0.26,3.96,0.7137310029744014,0.002861589591272,1.576185570826216e-05,2460583.294724,83,2461370.6116844,16,2462212.6879388,16
316,316,1411.01,VP,1.4520486,2.2e-06,2460447.085367,0.0012317,1.339,1.404,6.78,0.1030152673110735,,87.34264220324367,,0.0047760985991024,SH,4.94,,3.7376580090299183,2.0,0.0,1.390149226232941,1136.218434273745,4184.0,0.65,0.69,0.0,232.945069,47.056836,10.51,7.372,,0.2124396558102705,0.0387662061886254,-0.26,4.43,0.2264029591576286,0.000381764326027,1.1381390994956788e-06,2460449.9894642,78,2461589.8476152,24,2462212.7764646,16
